ticker,date,gap,return,stopped,days_to_stop
LMT,2001-09-17,0.20041696194949377,0.06760922263092652,False,
LULU,2016-12-08,0.17830885622384374,-0.08679623544412521,False,
LULU,2017-06-02,0.15903024388041653,-0.018436463718144388,False,
LULU,2019-03-28,0.15224789087263546,0.024593578552862348,False,
LULU,2023-06-02,0.15191108255099994,-0.010522726570398959,False,
LUV,2020-11-09,0.1709572136247952,-0.010885715639652066,False,
LVS,2008-09-19,0.15071886460689488,-0.6690224958762969,False,
LVS,2008-10-30,0.21099861051371227,0.08063071749238564,True,4.0
LVS,2009-03-10,0.21126786411014442,0.15697648954553883,True,4.0
LYV,2009-02-04,0.18436876122096302,-0.4128595400675544,False,
LYV,2010-01-26,0.1703139793407471,-0.03252037121966027,False,
LYV,2011-08-09,0.18678819968116,-0.1266794323569429,False,
LYV,2020-03-13,0.1624309653091227,-0.07604564219809229,True,13.0
LYV,2020-11-09,0.20271235590226366,-0.025964391103582837,False,
MAR,2020-11-09,0.1844256889980216,0.03104423239861463,False,
MCHP,2002-09-17,0.1757811360650241,0.07641237110847435,True,14.0
META,2012-10-24,0.23743594758559183,-0.07335259043561032,False,
META,2013-07-25,0.26518336367505446,0.0900415504968487,False,
META,2014-01-30,0.1604707839850652,0.12089515013589,False,
META,2022-04-28,0.15987414171354053,0.0041888604212474605,True,6.0
META,2023-02-02,0.19762286008341534,-0.06183898017943844,False,
META,2024-02-02,0.164192635745825,0.05427236226146951,False,
MGM,2007-05-22,0.26592544304931875,0.02660289724218722,False,
MGM,2008-12-15,0.1552853691777707,0.0315787518480762,True,9.0
MGM,2009-04-02,0.2547525738119607,0.34848496856381495,True,3.0
MGM,2009-05-05,0.171610312400845,-0.21338152905638932,True,6.0
MGM,2020-03-20,0.15454555544861837,0.3712035555054127,True,5.0
MGM,2020-08-10,0.18129257279840427,0.0008896491210406254,False,
MGM,2020-11-09,0.16530447632138512,0.10093524505574826,False,
MNST,2002-07-15,0.16806490267343777,-0.04797638551121202,False,
MNST,2005-11-09,0.15361523812138067,0.18712739660489522,False,
MNST,2007-08-08,0.17027414972122923,-0.0822029078013267,False,
MNST,2014-08-15,0.2901605167650356,-0.03483341845629676,False,
MPWR,2007-05-16,0.15266105058432955,0.023086222295957436,False,
