gold,avgo,lly,cagr,vol,sharpe,mdd,calmar,label
40,35,25,0.21379622004543397,0.17382854254375796,1.2034312924938584,-0.2992741030049689,0.7143826274934462,Gold40/AVGO35/LLY25
40,40,20,0.22213210517390092,0.18211219621829244,1.1944224864711324,-0.2914423564773534,0.7621819554947283,Gold40/AVGO40/LLY20
40,45,15,0.23162732789600038,0.19206498964764968,1.1825469254271526,-0.2888817668996194,0.8018066712271467,Gold40/AVGO45/LLY15
40,50,10,0.23945110453733598,0.2042821629511112,1.1547141400253909,-0.29658521703834173,0.8073602148092917,Gold40/AVGO50/LLY10
40,55,5,0.24868001521580307,0.2184432901437891,1.1275455251498578,-0.3114560219604785,0.7984434324000926,Gold40/AVGO55/LLY5
40,60,0,0.2576672880826907,0.2361326997726964,1.0905074460897002,-0.33225556603541057,0.7755093200010664,Gold40/AVGO60/LLY0
45,0,55,0.15118619575916736,0.1672056086827295,0.9269089957254267,-0.3192654551706155,0.4735438592264028,Gold45/AVGO0/LLY55
45,5,50,0.1629258951785999,0.16100004569286988,1.0194883665191927,-0.3121841421826481,0.5218903626542235,Gold45/AVGO5/LLY50
45,10,45,0.17026588732662007,0.1572980258428151,1.0798483228428088,-0.30506511359796357,0.55812965736557,Gold45/AVGO10/LLY45
45,15,40,0.17840807012806592,0.15592051466473705,1.1325803045318676,-0.2989887258506598,0.5967050082590003,Gold45/AVGO15/LLY40
45,20,35,0.18745294701819093,0.15686242463450548,1.1755693452010927,-0.29520079012156275,0.6350015084343047,Gold45/AVGO20/LLY35
45,25,30,0.19774943037239456,0.1600345607363267,1.2094692574319785,-0.2908412445720682,0.6799222395824736,Gold45/AVGO25/LLY30
45,30,25,0.20281729270850613,0.16545210240147765,1.2007636285654697,-0.30078635826582584,0.6742901967956352,Gold45/AVGO30/LLY25
45,35,20,0.21194761458658662,0.17264473724055218,1.2016357024335267,-0.2927015562465893,0.7241082599780552,Gold45/AVGO35/LLY20
45,40,15,0.21765699724090126,0.18220987017520962,1.173700841768208,-0.2931229528945995,0.742545048388503,Gold45/AVGO40/LLY15
45,45,10,0.22706374805884555,0.19331876874310322,1.1568909772764795,-0.28457058880891056,0.7979171319468966,Gold45/AVGO45/LLY10
45,50,5,0.2373152860155534,0.2081436058693176,1.1288083577798216,-0.29706191530679515,0.7988748263824479,Gold45/AVGO50/LLY5
45,55,0,0.24576252077440475,0.22435106206389266,1.0932360674577877,-0.31108839138256605,0.7900086521459885,Gold45/AVGO55/LLY0
50,0,50,0.14800339079367797,0.16052257033084025,0.9414730282839063,-0.30506511359796357,0.48515344494201107,Gold50/AVGO0/LLY50
50,5,45,0.15958238039459904,0.15524858865943378,1.0328725846434321,-0.2993511484080818,0.5330942648566458,Gold50/AVGO5/LLY45
50,10,40,0.16640236005577247,0.1523690806128249,1.0880769432126167,-0.2959827791786718,0.5622028434138145,Gold50/AVGO10/LLY40
50,15,35,0.1761588586267211,0.15169066222870572,1.1472958747095527,-0.2921048561439446,0.6030672031686897,Gold50/AVGO15/LLY35
50,20,30,0.18398541564720783,0.15370364590240537,1.1775144781128195,-0.3037713244906785,0.6056707819794676,Gold50/AVGO20/LLY30
50,25,25,0.19347243641965095,0.1578674628581729,1.2012167924375514,-0.2914423564773534,0.6638446063850872,Gold50/AVGO25/LLY25
50,30,20,0.20233437985929092,0.16451370502419935,1.204237237795932,-0.2922393882056654,0.6923583473864131,Gold50/AVGO30/LLY20
50,35,15,0.2117765610617961,0.17332215389213723,1.1968173853306787,-0.28741898319809345,0.736821760015192,Gold50/AVGO35/LLY15
50,40,10,0.21801861812619672,0.18452297001459045,1.1629214071351184,-0.2844079652963763,0.7665700146583572,Gold50/AVGO40/LLY10
50,45,5,0.2244456551797327,0.1986708164747366,1.1202411011652544,-0.29706331515871415,0.7555482071551531,Gold50/AVGO45/LLY5
50,50,0,0.23349598309711972,0.21316621709974926,1.092651202264784,-0.297348469062228,0.7852604179652074,Gold50/AVGO50/LLY0
55,0,45,0.14496395422359942,0.15543059143085933,0.9501085344221911,-0.2966133604396493,0.48873035930926867,Gold55/AVGO0/LLY45
55,5,40,0.1557387054882493,0.15091686268825308,1.0361424959554066,-0.29337646244432786,0.5308493537302872,Gold55/AVGO5/LLY40
55,10,35,0.16338110815721807,0.14880138476867313,1.0931334183406187,-0.2997562722548934,0.545046503708484,Gold55/AVGO10/LLY35
55,15,30,0.17225529605071754,0.14944628188606507,1.1400181387846107,-0.3003012153029772,0.5736083880876981,Gold55/AVGO15/LLY30
55,20,25,0.18096180983691812,0.15194916878096446,1.1725156541490505,-0.2932326489017972,0.6171270849772317,Gold55/AVGO20/LLY25
55,25,20,0.1878860557518558,0.1578197439903763,1.1717636028567524,-0.28870228300828665,0.6507951852478523,Gold55/AVGO25/LLY20
55,30,15,0.19762700914247833,0.16581282683921156,1.172412633685691,-0.2876395319596759,0.6870648404829959,Gold55/AVGO30/LLY15
55,35,10,0.20553609904866055,0.17629396792741245,1.150258368651254,-0.2850173821662543,0.7211353128237236,Gold55/AVGO35/LLY10
55,40,5,0.21357640064088024,0.18947947480830613,1.1180586427977754,-0.2970562018628916,0.7189764068264023,Gold55/AVGO40/LLY5
55,45,0,0.2216199038923088,0.2032705452648025,1.0880599366780208,-0.297348469062228,0.7453204806846643,Gold55/AVGO45/LLY0
60,0,40,0.14198237379924028,0.15233259659514795,0.9491921300192955,-0.2908412445720682,0.48817826374023143,Gold60/AVGO0/LLY40
60,5,35,0.15174382805041087,0.14844144428596193,1.0275974403128032,-0.30300283563056946,0.5008000262922347,Gold60/AVGO5/LLY35
60,10,30,0.1609039739224818,0.1475395986335224,1.0867712088578463,-0.2914423564773534,0.5520953641307278,Gold60/AVGO10/LLY30
60,15,25,0.1681690420861892,0.14931269359178861,1.1175076744926642,-0.29235977505280036,0.5752126538468494,Gold60/AVGO15/LLY25
60,20,20,0.17692474503666422,0.15309863662596462,1.142468404180033,-0.2931229528945995,0.6035854350180568,Gold60/AVGO20/LLY20
60,25,15,0.1852922252251783,0.16001445241338516,1.1441820842545254,-0.29658521703834173,0.6247520597131591,Gold60/AVGO25/LLY15
60,30,10,0.19592872083277535,0.16904910606391388,1.1447544247523596,-0.2968365249607912,0.6600559714093652,Gold60/AVGO30/LLY10
60,35,5,0.20306426817671808,0.18136626158339686,1.1117623040921965,-0.29703610787261125,0.6836349615239554,Gold60/AVGO35/LLY5
60,40,0,0.21128028015154787,0.19424756492155257,1.085580945134049,-0.297348469062228,0.7105477314811125,Gold60/AVGO40/LLY0
65,0,35,0.1359804095471453,0.15075804469290666,0.92256830801125,-0.2999618090940793,0.45332574155964206,Gold65/AVGO0/LLY35
65,5,30,0.14558442505509483,0.14770670508306163,0.9956381625095085,-0.29274410999997086,0.4973094934518386,Gold65/AVGO5/LLY30
65,10,25,0.15708225328966097,0.14764370460715903,1.0637654775807348,-0.28903423775163994,0.5434728235366978,Gold65/AVGO10/LLY25
65,15,20,0.16310213550904695,0.1509355796135958,1.0782794807355038,-0.29254551371568377,0.5575273858670793,Gold65/AVGO15/LLY20
65,20,15,0.17487027899466923,0.15619217869164884,1.1117095774459593,-0.2930910504174922,0.5966414830666991,Gold65/AVGO20/LLY15
65,25,10,0.1811316290345375,0.16438832789057586,1.0966396088243984,-0.296840756656013,0.6101979764336664,Gold65/AVGO25/LLY10
65,30,5,0.19239677649749942,0.17540052127125166,1.0926603261574717,-0.286211044409061,0.6722199588584725,Gold65/AVGO30/LLY5
65,35,0,0.197940259627162,0.18718675293719025,1.0600926287102068,-0.297348469062228,0.6656844753612563,Gold65/AVGO35/LLY0
70,0,30,0.13560222332398197,0.15056347532082695,0.921374057932477,-0.28855560401904745,0.46993446474541845,Gold70/AVGO0/LLY30
